Each row is one curve; I list the [a1,a2,a3,a4,a6] Weierstrass form,
the conductor, and the rank, delimited by tabs.

[0,0,0,353,10325890]	N = 1439424145917304	7
[0,0,0,-9247,27524770]	N = 1460884805905672	7
[0,0,0,-2188,23483188]	N = 1488938130453560	7
[0,0,0,9672,24909473]	N = 1489478132235420	7
[0,0,0,-1648,28004353]	N = 1539968315954420	7
[0,-1,0,7250,23595961]	N = 1542295033572228	7
[0,-1,0,-5945,26590281]	N = 1590539679498624	7
[0,-1,0,-8066,15232905]	N = 1669548477233220	7
[0,-1,0,4219,15414606]	N = 1711184810224980	7
[0,0,0,-7207,11284330]	N = 1718288722512664	7
[0,-1,0,-1577,19551501]	N = 1720080234897096	7
[0,0,0,1508,11293780]	N = 1721924658870424	7
[0,0,0,9737,25370362]	N = 1738238486381240	7
[0,1,0,-825,11385739]	N = 1750156648289624	7
[0,0,0,497,25535602]	N = 1760580866761880	7
[0,-1,0,4835,25366966]	N = 1782225610969908	7
[0,0,0,-9412,16321600]	N = 1797329960257472	7
[0,-1,0,-940,20043076]	N = 1807704941231688	7
[0,0,0,-9532,11644660]	N = 1828842301527064	7
[0,-1,0,2334,16087041]	N = 1863502564537860	7
[0,0,0,8372,26476948]	N = 1893012412243640	7
[0,0,0,-6412,23818105]	N = 1976271343361492	7
[0,0,0,-7687,12104170]	N = 1976989124566744	7
[0,-1,0,-7900,21542596]	N = 2087536213931208	7
[0,0,0,6461,17834386]	N = 2147210648329904	7
[0,0,0,5663,4527505]	N = 2216722324210652	7
[0,0,0,-9583,28662418]	N = 2217790337474840	7
[0,0,0,-4417,16449625]	N = 2247873750947084	7
[0,0,0,1568,32094265]	N = 2270297572206188	7
[0,-1,0,-3852,23086116]	N = 2398054479086856	7
[0,0,0,6212,30555988]	N = 2521000572979640	7
[0,0,0,-3367,14017930]	N = 2652705538782424	7
[0,-1,0,4023,24994701]	N = 2811652899949896	7
[0,1,0,-100,14622624]	N = 2886598478314424	7
[0,0,0,-5548,11577553]	N = 2894711781699580	7
[0,-1,0,-3985,25490581]	N = 2923616790728328	7
[0,0,0,-5023,33008578]	N = 2941778105092760	7
[0,0,0,2828,14865700]	N = 2983397226950104	7
[0,-1,0,-2060,26506596]	N = 3161528684763528	7
[0,-1,0,-9781,22036606]	N = 3494373677354580	7
[0,-1,0,6508,28492356]	N = 3653904595808616	7
[0,1,0,-9901,13013940]	N = 3656982421506620	7
[0,-1,0,-9977,30923421]	N = 4301573165186376	7
[0,-1,0,5220,31069476]	N = 4344486872287368	7
[0,-1,0,2388,33139044]	N = 4942129531070856	7
[0,-1,0,-8430,12080961]	N = 5248546815488244	7
[0,0,0,7868,20796100]	N = 5839424109087064	7
[0,0,0,-4377,24641345]	N = 7286201525120508	7
[0,0,0,3353,24909130]	N = 8376349617254104	7
[0,0,0,7748,25926580]	N = 9075462179887384	7
[0,0,0,-304,27079369]	N = 11313651413972852	7
[0,0,0,-8752,-187760]	N = 6756532597	6
[0,0,0,-9907,306370]	N = 7208218544	6
[0,0,0,-4432,292240]	N = 7647224363	6
[0,0,0,-6064,331024]	N = 8072781371	6
[0,0,0,-1852,17620]	N = 8513095016	6
[0,0,0,-4732,135040]	N = 8566774816	6
[0,1,0,8923,31631539]	N = 8672512733	6
[0,0,0,-2107,52090]	N = 8961315632	6
[0,0,0,-9424,1218064]	N = 11031102407	6
[0,0,0,-7399,243274]	N = 11159256872	6
[0,0,0,-3367,80650]	N = 11468440024	6
[0,1,0,-2060,19504]	N = 11988629416	6
[0,0,0,-3964,73984]	N = 12670243808	6
[0,-1,0,-5520,629676]	N = 12981635841	6
[0,1,0,-7017,228391]	N = 13791163264	6
[0,-1,0,-6152,931596]	N = 14582015346	6
[0,0,0,-5044,11236]	N = 14997288616	6
[0,0,0,-5947,223210]	N = 15747104944	6
[0,1,0,-7625,251419]	N = 16064036776	6
[0,0,0,-4237,267205]	N = 16114208084	6
[0,1,0,-7937,267331]	N = 16143561832	6
[0,1,0,-8820,248704]	N = 16694501176	6
[0,0,0,-2437,47965]	N = 16896973052	6
[0,0,0,-5827,178450]	N = 17100172592	6
[0,0,0,-4732,130420]	N = 17710359064	6
[0,-1,0,-2305,77221]	N = 18134604168	6
[0,-1,0,-8220,296676]	N = 18472599048	6
[0,-1,0,-7120,215056]	N = 18555366576	6
[0,0,0,-412,39220]	N = 20625944344	6
[0,0,0,-6592,2510080]	N = 20625944344	6
[0,1,0,-8441,268759]	N = 20734445440	6
[0,0,0,-1729,23929]	N = 20859415396	6
[0,-1,0,-7060,220036]	N = 21394741272	6
[0,0,0,-2527,27490]	N = 22071523016	6
[0,0,0,113,40690]	N = 22354513144	6
[0,0,0,1808,2604160]	N = 22354513144	6
[0,0,0,9153,29663010]	N = 22354513144	6
[0,0,0,-7347,3924110]	N = 22470537294	6
[0,-1,0,-2970,58041]	N = 22597012716	6
[0,0,0,-4312,119185]	N = 22850449732	6
[0,1,0,-4101,1044499]	N = 22857511535	6
[0,0,0,-2044,54484]	N = 22995432088	6
[0,0,0,-6804,250596]	N = 24200375832	6
[0,-1,0,-1885,18526]	N = 24209051676	6
[0,0,0,-4387,94450]	N = 24215771728	6
[0,1,0,-1200,61924]	N = 24489518512	6
[0,-1,0,310,26601]	N = 25830602004	6
[0,-1,0,4955,1707421]	N = 25830602004	6
[0,0,0,2861,698734]	N = 25929416578	6
[0,1,0,-3761,131635]	N = 26394848440	6
[0,-1,0,-7625,234441]	N = 26794620096	6
[0,0,0,-2467,5538910]	N = 27419461406	6
[0,-1,0,-5900,157956]	N = 27445620792	6
[0,1,0,-2305,61539]	N = 27906202904	6
[0,1,0,-8094,286225]	N = 27907581748	6
[0,0,0,-9703,381802]	N = 28178442680	6
[0,0,0,-2452,2500]	N = 29399963816	6
[0,0,0,-9604,320356]	N = 29708246984	6
[0,1,0,-2785,30339]	N = 30019402216	6
[0,0,0,-8332,307840]	N = 30620461216	6
[0,-1,0,-2380,94756]	N = 30739068168	6
[0,-1,0,5755,927501]	N = 31361243241	6
[0,0,0,-2587,108970]	N = 31419467536	6
[0,1,0,-5820,288304]	N = 32300844328	6
[0,0,0,-9028,140548]	N = 34427853880	6
[0,0,0,-3892,57520]	N = 36621993088	6
[0,-1,0,-1542,40401]	N = 37707391668	6
[0,0,0,-6559,197506]	N = 37726299272	6
[0,-1,0,-760,1467436]	N = 37837962438	6
[0,0,0,-7372,101620]	N = 38933744488	6
[0,0,0,-9457,343465]	N = 41684189452	6
[0,0,0,-2359,246394]	N = 41754207112	6
[0,0,0,-5292,223380]	N = 41913746136	6
[0,0,0,9533,3212350]	N = 42380342758	6
[0,0,0,-5692,155380]	N = 42898918376	6
[0,-1,0,-7625,99306]	N = 43140764388	6
[0,-1,0,-3985,258946]	N = 43651345692	6
[0,0,0,-3967,77410]	N = 43961904776	6
[0,0,0,-3913,104737]	N = 45223183660	6
[0,0,0,-5239,157114]	N = 45653987608	6
[0,1,0,1055,1815599]	N = 45768013152	6
[0,-1,0,-5217,151146]	N = 46174011108	6
[0,0,0,-6652,190345]	N = 46855822484	6
[0,-1,0,-3832,229264]	N = 49094350224	6
[0,-1,0,-5652,126756]	N = 50221959384	6
[0,0,0,-4564,133444]	N = 50261449048	6
[0,0,0,-3997,177325]	N = 50516405956	6
[0,-1,0,-9900,367236]	N = 50909230392	6
[0,0,0,-6087,260170]	N = 51414221016	6
[0,0,0,-5772,181105]	N = 51721835148	6
[0,0,0,-7644,176564]	N = 52492074408	6
[0,0,0,-7519,429346]	N = 52851099208	6
[0,1,0,-9305,-183881]	N = 53194903168	6
[0,-1,0,-4400,193296]	N = 54395425104	6
[0,-1,0,-3917,87246]	N = 54718801692	6
[0,0,0,-9859,506914]	N = 55442753296	6
[0,0,0,-679,439594]	N = 55492613864	6
[0,0,0,-9664,6354496]	N = 55851127076	6
[0,1,0,-1240,16402704]	N = 56082273698	6
[0,-1,0,-9316,239716]	N = 57427545720	6
[0,-1,0,-9612,383364]	N = 58246859976	6
[0,0,0,-8212,270880]	N = 58504356928	6
[0,0,0,-9912,736585]	N = 59005349388	6
[0,0,0,-3472,1499200]	N = 59099414492	6
[0,0,0,-2653,2677]	N = 59598484340	6
[0,-1,0,-6561,331461]	N = 59916175080	6
[0,0,0,-9583,328882]	N = 59976564520	6
[0,0,0,-4033,82993]	N = 61133430740	6
[0,0,0,-7747,225250]	N = 61232737424	6
[0,1,0,-3033,135088]	N = 62156754700	6
[0,-1,0,2843,1327789]	N = 62189438457	6
[0,-1,0,-5490,163881]	N = 62715208404	6
[0,-1,0,-5620,202756]	N = 63234895848	6
[0,0,0,-6727,223210]	N = 63778980184	6
[0,0,0,-4852,110020]	N = 65041231016	6
[0,0,0,-2443,224458]	N = 65098795120	6
[0,-1,0,-5897,-33831]	N = 65483716992	6
[0,0,0,4112,9876112]	N = 66375831505	6
[0,0,0,-6964,119716]	N = 68855629976	6
[0,1,0,-9065,651799]	N = 69333623872	6
[0,-1,0,4871,657853]	N = 70142230632	6
[0,0,0,-4861,276565]	N = 70581664244	6
[0,0,0,-3853,108373]	N = 70645253260	6
[0,-1,0,-9221,329046]	N = 71335053420	6
[0,0,0,-6052,462400]	N = 71857533376	6
[0,0,0,-7204,246436]	N = 72123626968	6
[0,0,0,-6447,296530]	N = 72347977656	6
[0,0,0,-8337,303185]	N = 72888524028	6
[0,0,0,-6307,219250]	N = 73594880432	6
[0,0,0,-8647,300490]	N = 74110670696	6
[0,0,0,-5488,1884688]	N = 74409504415	6
[0,1,0,-7452,15376]	N = 74859842552	6
[0,-1,0,-7065,264861]	N = 74962847688	6
[0,0,0,-127,74530]	N = 74984635384	6
[0,0,0,-2032,4769920]	N = 74984635384	6
[0,0,0,-9804,833204]	N = 75630306312	6
[0,0,0,-7303,293098]	N = 76148658680	6
[0,-1,0,-9612,114084]	N = 76682227272	6
[0,0,0,-9751,273274]	N = 76920637816	6
[0,0,0,-9037,561445]	N = 76938977468	6
[0,1,0,-6400,222084]	N = 77160796912	6
[0,1,0,7375,7070079]	N = 77176977888	6
[0,1,0,-9585,349939]	N = 77874701416	6
[0,0,0,-5932,562420]	N = 78628400536	6
[0,0,0,-4612,532480]	N = 78946137664	6
[0,-1,0,-9145,364861]	N = 79161346248	6
[0,0,0,-5824,1746496]	N = 79654811564	6
[0,-1,0,-3740,160836]	N = 79724217288	6
[0,0,0,-4963,369538]	N = 79952326640	6
[0,0,0,-5092,672580]	N = 80039131288	6
[0,1,0,-8857,308331]	N = 81642940072	6
[0,1,0,-7700,-30176]	N = 82081265816	6
[0,1,0,3960,11260944]	N = 82544486874	6
[0,0,0,-9652,218080]	N = 82595498944	6
[0,0,0,-9927,447210]	N = 82604180376	6
[0,-1,0,-5777,218901]	N = 83296578696	6
[0,-1,0,-7016,656016]	N = 84627587280	6
[0,0,0,-3199,222754]	N = 86340938824	6
[0,0,0,-8053,285277]	N = 86692673740	6
[0,0,0,-6619,236314]	N = 86962994864	6
[0,-1,0,-8465,112641]	N = 87539130528	6
[0,0,0,713,386170]	N = 87562741928	6
[0,-1,0,-4300,178756]	N = 88477864008	6
[0,-1,0,423,198441]	N = 88753427328	6
[0,-1,0,6763,12706989]	N = 88753427328	6
[0,-1,0,-6980,437316]	N = 89246529624	6
[0,1,0,-8337,193939]	N = 90950266456	6
[0,0,0,-9268,431392]	N = 92017228480	6
[0,0,0,-5719,185914]	N = 92511987928	6
[0,0,0,-5572,136900]	N = 92978083496	6
[0,0,0,-3607,-6950]	N = 93205295336	6
[0,0,0,-5824,8294464]	N = 95433769316	6
[0,-1,0,2623,136581]	N = 97049233416	6
[0,0,0,-6307,1008610]	N = 97291970224	6
[0,0,0,-4207,61330]	N = 98139635336	6
[0,0,0,-3892,38020]	N = 98394891176	6
[0,-1,0,-4365,276246]	N = 98900052348	6
[0,-1,0,-8480,369936]	N = 99940016784	6
[0,0,0,-4332,282580]	N = 101711566296	6
[0,-1,0,-7860,224676]	N = 101876538072	6
[0,0,0,7553,665890]	N = 102205855912	6
[0,0,0,-9481,345865]	N = 102373699708	6
[0,0,0,-8788,-157088]	N = 102424128320	6
[0,-1,0,-9725,220686]	N = 103344342756	6
[0,-1,0,-2705,433041]	N = 103393701696	6
[0,0,0,-6559,417154]	N = 104993708024	6
[0,0,0,-8284,171796]	N = 105505159256	6
[0,0,0,-7399,2821066]	N = 105887250344	6
[0,1,0,-6740,228544]	N = 106614033464	6
[0,0,0,-9772,382420]	N = 108012926104	6
[0,-1,0,-3985,81106]	N = 108471702876	6
[0,-1,0,-8720,962256]	N = 108808595472	6
[0,-1,0,-5865,281961]	N = 109147470144	6
[0,0,0,-8164,269284]	N = 109338549032	6
[0,0,0,-4612,442000]	N = 110964295552	6
[0,1,0,-9025,223299]	N = 111277658968	6
[0,1,0,-9221,597004]	N = 112102958980	6
[0,0,0,-7812,863460]	N = 112489032024	6
[0,0,0,-9804,1474036]	N = 112954192776	6
[0,-1,0,-9312,266256]	N = 113377018992	6
[0,0,0,-5968,161617]	N = 116006496260	6
[0,1,0,-5665,7512899]	N = 116142163224	6
[0,-1,0,-7172,585156]	N = 116572230456	6
[0,0,0,-457,821881]	N = 116721948380	6
[0,-1,0,-1317,152766]	N = 117590488764	6
[0,-1,0,-7492,191524]	N = 119598644184	6
[0,-1,0,-2645,282486]	N = 119830722108	6
[0,0,0,-8839,333514]	N = 120481053208	6
[0,0,0,-3367,120970]	N = 121214238424	6
[0,0,0,-3412,117385]	N = 121801662836	6
[0,0,0,-8911,-71726]	N = 122338178776	6
[0,-1,0,2555,4956301]	N = 123427726863	6
[0,1,0,-8440,14645904]	N = 124300046234	6
[0,0,0,9303,1367345]	N = 126280108332	6
[0,0,0,-3639,304954]	N = 128786789592	6
[0,0,0,-9223,405322]	N = 129754884920	6
[0,-1,0,-3852,194436]	N = 129770868936	6
[0,-1,0,-6050,172881]	N = 130230467436	6
[0,0,0,-7819,1550986]	N = 130243679984	6
[0,0,0,956,260164]	N = 130785584104	6
[0,-1,0,-8745,204201]	N = 131789136576	6
[0,-1,0,-5545,482221]	N = 132104031864	6
[0,0,0,7373,4196110]	N = 133091901502	6
[0,-1,0,-1746,139545]	N = 133356193860	6
[0,0,0,-9703,293098]	N = 133460647240	6
[0,-1,0,-6285,392526]	N = 134303720604	6
[0,0,0,-4837,4416541]	N = 134708442140	6
[0,-1,0,-9832,5569996]	N = 135560458074	6
[0,0,0,-3283,455218]	N = 136337366960	6
[0,0,0,-988,226612]	N = 138267323960	6
[0,0,0,-5587,5865070]	N = 139434594598	6
[0,-1,0,1728,898704]	N = 140100292176	6
[0,-1,0,-4846,192721]	N = 141539757540	6
[0,0,0,-7207,256810]	N = 141668179864	6
[0,0,0,-7543,103258]	N = 142881193480	6
[0,-1,0,-6932,133956]	N = 144112095384	6
[0,0,0,-5767,321610]	N = 144677755432	6
[0,0,0,-6400,70225]	N = 146467861300	6
[0,-1,0,-6100,30436]	N = 147715291992	6
[0,0,0,-3684,2311184]	N = 148171229568	6
[0,1,0,1850,1005449]	N = 149722322748	6
[0,-1,0,-7340,306276]	N = 151737796488	6
[0,0,0,-5929,450241]	N = 153377466044	6
[0,-1,0,3995,11253421]	N = 153570864189	6
[0,0,0,-7077,634525]	N = 155605226004	6
[0,0,0,-3724,138484]	N = 155610371608	6
[0,0,0,-6973,207397]	N = 155856188660	6
[0,0,0,-9052,575380]	N = 157153718536	6
[0,-1,0,-9725,300246]	N = 157291977876	6
[0,-1,0,-6257,31221]	N = 159514120824	6
[0,0,0,-3172,479620]	N = 160086655816	6
[0,0,0,-8967,-1910]	N = 160219053864	6
[0,-1,0,-4545,270666]	N = 162083345268	6
[0,-1,0,-8822,393129]	N = 165329825628	6
[0,1,0,-7460,1423744]	N = 165406071544	6
[0,0,0,-84,1726756]	N = 165649233096	6
[0,-1,0,-9558,113337]	N = 168824885100	6
[0,0,0,-9652,568105]	N = 169167105932	6
[0,0,0,-6084,1024164]	N = 169258165848	6
[0,0,0,-8652,331985]	N = 171166413708	6
[0,-1,0,8223,1044549]	N = 171171231096	6
[0,-1,0,-6162,356409]	N = 172230014172	6
[0,0,0,-7000,103225]	N = 173488669300	6
[0,-1,0,-6425,3091026]	N = 174435821124	6
[0,0,0,-8949,62309]	N = 175357667772	6
[0,-1,0,-7492,155236]	N = 175407531864	6
[0,0,0,-6327,393210]	N = 175637669976	6
[0,0,0,-5212,88180]	N = 178195258856	6
[0,-1,0,-4276,461476]	N = 180055036680	6
[0,1,0,5535,28409859]	N = 184508546136	6
[0,0,0,-3472,468961]	N = 184657359580	6
[0,1,0,-8645,11933139]	N = 185381331483	6
[0,-1,0,-6306,108081]	N = 186654957180	6
[0,1,0,-3985,1543059]	N = 189779237336	6
[0,-1,0,-4020,689796]	N = 189959216568	6
[0,-1,0,8475,4639581]	N = 190213797684	6
[0,0,0,-832,111505]	N = 190512648116	6
[0,0,0,-6832,80545]	N = 191374857356	6
[0,0,0,4028,1881664]	N = 191718435520	6
[0,0,0,-8172,1506420]	N = 193098615768	6
[0,0,0,-532,4244656]	N = 194584488320	6
[0,1,0,8615,18740199]	N = 194828595776	6
[0,0,0,-6448,10970128]	N = 195204794395	6
[0,0,0,-8911,592210]	N = 195261700664	6
[0,0,0,-8839,27274]	N = 195871875416	6
[0,-1,0,5688,11071116]	N = 195978278166	6
[0,1,0,663,3268251]	N = 197778956952	6
[0,-1,0,-7100,96996]	N = 198344806392	6
[0,0,0,-8892,800640]	N = 201324727584	6
[0,0,0,-8247,467930]	N = 203792552856	6
[0,0,0,-9156,6404996]	N = 206617474008	6
[0,-1,0,-6820,27556]	N = 208630945752	6
[0,-1,0,-7560,5700096]	N = 212525625648	6
[0,-1,0,-7717,384286]	N = 214928215476	6
[0,0,0,-5977,75865]	N = 214985719156	6
[0,-1,0,-8472,1517184]	N = 215529458736	6
[0,-1,0,-1865,475146]	N = 218151959892	6
[0,1,0,-8692,1184096]	N = 218609171448	6
[0,-1,0,-7765,-38594]	N = 221481106836	6
[0,-1,0,-8150,112641]	N = 222956235876	6
[0,0,0,-732,13360880]	N = 224638913088	6
[0,0,0,-9268,448708]	N = 225181948280	6
[0,0,0,-8212,2396080]	N = 226031381888	6
[0,-1,0,935,223741]	N = 226442390088	6
[0,-1,0,-6540,305316]	N = 226998561288	6
[0,0,0,-7525,340525]	N = 228226420700	6
[0,0,0,-4228,147577]	N = 228570858940	6
[0,0,0,-5439,4306466]	N = 229609243512	6
[0,0,0,-9444,528676]	N = 232069202712	6
[0,-1,0,-4741,19072141]	N = 232459830735	6
[0,-1,0,-7065,22941]	N = 233222265912	6
[0,0,0,-2896,448009]	N = 233937268292	6
[0,-1,0,-4980,267876]	N = 236565273768	6
[0,0,0,-3967,364450]	N = 238323324232	6
[0,0,0,-5548,384553]	N = 240706236980	6
[0,1,0,-3865,1463979]	N = 242597591656	6
[0,0,0,-6916,597796]	N = 244868330072	6
[0,-1,0,-9345,422181]	N = 246155079048	6
[0,-1,0,-3920,13425216]	N = 249650819376	6
[0,-1,0,-4156,538756]	N = 250316958120	6
[0,-1,0,4519,737625]	N = 251992672320	6
[0,-1,0,-5945,382281]	N = 255362058624	6
[0,0,0,-3877,158965]	N = 256676442596	6
[0,0,0,-6748,375028]	N = 256834769720	6
[0,0,0,-1092,414340]	N = 257227082136	6
[0,-1,0,-5820,298116]	N = 263293311048	6
[0,0,0,7308,6812100]	N = 267026024376	6
[0,0,0,-4900,1003600]	N = 267241539200	6
[0,1,0,-8260,468864]	N = 267921971912	6
[0,0,0,-1092,425540]	N = 271337066136	6
[0,0,0,2951,2470249]	N = 274652740124	6
[0,1,0,8823,5443911]	N = 275054595456	6
[0,0,0,-403,5108398]	N = 275228301410	6
[0,0,0,-7588,1494937]	N = 277363263580	6
[0,0,0,8988,517520]	N = 281546644608	6
[0,0,0,3053,539170]	N = 284387197136	6
[0,1,0,-8940,500464]	N = 284637330152	6
[0,0,0,-5968,7359808]	N = 285479031820	6
[0,0,0,-5079,2313466]	N = 296261927496	6
[0,0,0,-9325,1630525]	N = 296385181100	6
[0,0,0,-9324,1380564]	N = 297644669208	6
[0,-1,0,-8185,386941]	N = 298677104328	6
[0,0,0,-9412,280960]	N = 300934001728	6
[0,-1,0,4975,227061]	N = 317479321608	6
[0,0,0,-5587,800290]	N = 319133597744	6
[0,0,0,-8476,2291956]	N = 321191086552	6
[0,0,0,-9583,105682]	N = 321862213480	6
[0,0,0,-4017,857905]	N = 322843601844	6
[0,1,0,484,3811984]	N = 324223349560	6
[0,-1,0,-5217,307269]	N = 325389228936	6
[0,0,0,-7969,310249]	N = 328334741252	6
[0,0,0,-2719,416866]	N = 329398587784	6
[0,-1,0,-5681,631125]	N = 331888178280	6
[0,-1,0,-4060,729316]	N = 334293758904	6
[0,0,0,-5332,443620]	N = 336228942952	6
[0,0,0,3875,733525]	N = 337379044100	6
[0,1,0,-1850,13668249]	N = 341722820508	6
[0,0,0,-937,1937665]	N = 342753819044	6
[0,0,0,-964,4176016]	N = 343186863488	6
[0,0,0,-9388,5801713]	N = 348774949420	6
[0,0,0,-4467,3549890]	N = 349680939984	6
[0,1,0,-1308,809488]	N = 354048421400	6
[0,0,0,-1612,1342720]	N = 357804879008	6
[0,-1,0,-697,1024861]	N = 363396986472	6
[0,-1,0,-8172,1764]	N = 363866444664	6
[0,0,0,9321,3445594]	N = 367104828888	6
[0,-1,0,-933,16166637]	N = 367523400225	6
[0,1,0,7848,31007124]	N = 370891636464	6
[0,0,0,-9139,849346]	N = 373279262224	6
[0,0,0,-8788,491812]	N = 381598233080	6
[0,-1,0,-2172,1052676]	N = 382529125992	6
[0,0,0,-8512,398905]	N = 385149827108	6
[0,-1,0,-8745,-94419]	N = 403267732152	6
[0,-1,0,-9585,927441]	N = 407114078016	6
[0,0,0,-9243,5007258]	N = 415927439280	6
[0,0,0,893,658450]	N = 418173976976	6
[0,-1,0,-9356,769956]	N = 420027106920	6
[0,-1,0,1348,1860516]	N = 421243091688	6
[0,1,0,-7856,8729700]	N = 423230846160	6
[0,0,0,-567,531450]	N = 423618146136	6
[0,0,0,-52,470500]	N = 426928299112	6
[0,0,0,-832,30112000]	N = 426928299112	6
[0,-1,0,-2762,366609]	N = 427435345788	6
[0,0,0,-5719,752986]	N = 428249096984	6
[0,0,0,-7948,485428]	N = 435396624440	6
[0,0,0,-247,970810]	N = 438735952376	6
[0,0,0,4700,892900]	N = 438831861400	6
[0,1,0,-1521,7693555]	N = 442755644920	6
[0,1,0,-1640,3992004]	N = 442772431824	6
[0,0,0,-9268,2399008]	N = 447668039360	6
[0,0,0,-7612,2654740]	N = 451009966616	6
[0,0,0,-1567,12541090]	N = 452045555192	6
[0,-1,0,-780,7956900]	N = 455817949320	6
[0,1,0,-9921,2297304]	N = 457611736020	6
[0,0,0,-147,4063970]	N = 458773658064	6
[0,0,0,7188,20734400]	N = 459370046304	6
[0,1,0,-5385,7080759]	N = 464254016448	6
[0,0,0,-4212,533745]	N = 469394358804	6
[0,1,0,7351,28948347]	N = 470215363992	6
[0,-1,0,4420,302916]	N = 474491930568	6
[0,-1,0,5179,21891021]	N = 481452748035	6
[0,0,0,6893,5847010]	N = 488569366384	6
[0,-1,0,-8733,2949462]	N = 494408489700	6
[0,1,0,-7297,2997731]	N = 496856192136	6
[0,-1,0,-8297,2878761]	N = 497841152064	6
[0,-1,0,-9716,834180]	N = 499111548360	6
[0,0,0,-7732,1152880]	N = 500552615296	6
[0,0,0,-7600,937225]	N = 501957598100	6
[0,0,0,-3108,1295332]	N = 502031175480	6
[0,0,0,3447,1379673]	N = 509217394860	6
[0,-1,0,-5000,5389836]	N = 510009007218	6
[0,-1,0,-2220,894276]	N = 512218815864	6
[0,-1,0,8167,2380137]	N = 518283926400	6
[0,0,0,-7852,589780]	N = 532519020712	6
[0,0,0,-147,4309490]	N = 535722218928	6
[0,-1,0,-7580,1280196]	N = 542737666536	6
[0,0,0,-7347,9739150]	N = 555423575526	6
[0,0,0,-3900,3062900]	N = 562354104600	6
[0,0,0,-4375,1034650]	N = 571371117400	6
[0,0,0,2093,1973170]	N = 571513427792	6
[0,-1,0,-3761,2658261]	N = 576965784120	6
[0,0,0,-7932,3273460]	N = 591200352648	6
[0,-1,0,-2536,2296240]	N = 592472151120	6
[0,0,0,-8203,2504602]	N = 597014101040	6
[0,0,0,-8428,6810352]	N = 600908434880	6
[0,-1,0,-9221,451446]	N = 611079283860	6
[0,-1,0,-5520,1893456]	N = 614992202448	6
[0,0,0,-5733,1543293]	N = 627690133260	6
[0,0,0,-3172,1085764]	N = 634043842840	6
[0,0,0,-5668,5392708]	N = 648319605560	6
[0,0,0,-5596,2398804]	N = 649849063976	6
[0,-1,0,-8116,905380]	N = 662050961160	6
[0,1,0,-4580,33357984]	N = 664780597896	6
[0,0,0,-6132,2221220]	N = 668135384136	6
[0,0,0,4596,9186676]	N = 669915861048	6
[0,0,0,-7927,28936570]	N = 672511001512	6
[0,1,0,3792,1581988]	N = 676826393200	6
[0,0,0,-3871,5669986]	N = 681149129752	6
[0,0,0,-832,2362369]	N = 688818071620	6
[0,0,0,7868,5648644]	N = 690753697240	6
[0,0,0,-4900,1140100]	N = 692495205400	6
[0,-1,0,-5820,1628676]	N = 692750969544	6
[0,0,0,-8148,28473572]	N = 692875352520	6
[0,1,0,8223,18380259]	N = 695093691288	6
[0,1,0,-8940,6134544]	N = 695617325016	6
[0,0,0,5873,2947570]	N = 696422631736	6
[0,-1,0,-849,8747253]	N = 698361591336	6
[0,0,0,-5103,1558098]	N = 722394803160	6
[0,0,0,-3748,1937728]	N = 722633746240	6
[0,0,0,-6447,25539410]	N = 735035798376	6
[0,0,0,1043,1409005]	N = 741972400508	6
[0,-1,0,-9012,1503684]	N = 742013872392	6
[0,0,0,-1603,4996498]	N = 783765482320	6
[0,-1,0,-2560,1567696]	N = 788306536752	6
[0,-1,0,-9858,838737]	N = 800694174900	6
[0,0,0,-6087,755210]	N = 805394793816	6
[0,-1,0,-8108,2136612]	N = 805426825800	6
[0,0,0,5796,2197044]	N = 809308009368	6
[0,0,0,5001,15757274]	N = 811471286088	6
[0,0,0,2868,4898720]	N = 818214290784	6
[0,0,0,-9604,8809024]	N = 820889730752	6
[0,-1,0,-3141,902430]	N = 830981616780	6
[0,1,0,9980,3859424]	N = 834262972008	6
[0,1,0,-5516,23483184]	N = 875430832920	6
[0,0,0,7868,26876356]	N = 917886499160	6
[0,-1,0,-2305,1203301]	N = 928458996024	6
[0,-1,0,892,2280612]	N = 936477373800	6
[0,0,0,-8148,1790372]	N = 937587572280	6
[0,0,0,-9187,1044850]	N = 941951582096	6
[0,1,0,-6561,2458339]	N = 954901181240	6
[0,0,0,9429,24199850]	N = 957119169744	6
[0,0,0,9968,30646969]	N = 960505670540	6
[0,0,0,-7059,7932706]	N = 962383376304	6
[0,0,0,-1924,711076]	N = 973106873704	6
[0,0,0,-2793,2632633]	N = 978004051020	6
[0,-1,0,-8009,1605378]	N = 986066157804	6
[0,-1,0,1255,8679741]	N = 988497254136	6
[0,-1,0,3519,1045125]	N = 991074036840	6
[0,0,0,-8892,880020]	N = 1005415096536	6
[0,-1,0,-6985,11827117]	N = 1006380930120	6
[0,0,0,-1677,3189845]	N = 1009032636348	6
[0,0,0,3788,4337584]	N = 1016425118080	6
[0,-1,0,3960,12362256]	N = 1017607148688	6
[0,1,0,-5665,887504]	N = 1018773870252	6
[0,1,0,-6276,16719840]	N = 1035505126680	6
[0,0,0,-2572,16529536]	N = 1053860296160	6
[0,0,0,-3988,10648612]	N = 1066674428680	6
[0,0,0,-6643,4811458]	N = 1075656638960	6
[0,0,0,-9847,5251930]	N = 1080051837928	6
[0,0,0,-9975,21856250]	N = 1146116698200	6
[0,0,0,6503,1632865]	N = 1155552895244	6
